album_id,album_title,artist_name,album_date_released,album_tracks,album_listens,album_favorites,album_comments
13502,Ash On Dust - Vol 1,Ash On Dust,,18,1847,2,0
13503,"""Cinnamon Girl""",Tranzistors,,3,1056,0,0
13505,Arne Huseby - Singles,Arne Huseby,2/14/2013,2,8010,0,0
13506,Clouds,Jermaine Riley,,1,1339,2,0
13507,"Live on WFMU's Cherry Blossom Clinic - Feb 2, 2013",Ex-Cult,2/02/2013,9,2445,1,0
13508,What The Night Does featuring Diggy,Jermaine Riley,,1,650,1,0
13511,Burning Bright EP,Burning Bright,2/15/2013,6,2394,0,0
13513,i::::soul::::ate Vol. 4,Trans Atlantic Rage/Balogh,2/15/2013,4,6817,0,0
13515,Been Known To,Morgan Sadler,2/15/2013,4,2514,0,0
13516,"yomi, l’oscura terra dei morti",?alos,2/17/2013,3,4435,0,0
13521,Saturne Invoc,Bouwakanja,2/18/2013,17,1192,0,0
13523,Little Red Lantern,krackatoa,2/19/2013,2,5546,0,0
13525,Howie Mitchell - Singles,Howie Mitchell,,2,2027,0,0
13526,Watson/First @ XI 12/12/12,David Watson and David First,12/12/2012,2,2948,0,0
13529,Interpretations 4/27/06,Thomas Buckner with L'Art Pour L'Art,,3,1293,0,0
13534,NEW 8.0,Various Artists [NEW/esc.rec.],2/19/2013,12,16812,2,0
13535,dirty dishes from a hostile cosmos,abc100,,30,2069,1,0
13538,Uninhibited Bronze Age Passion,Riasni Drova,2/20/2013,10,1078,0,0
13556,live on WMUC 4/5/98,All Scars,4/05/1998,2,1074,0,0
13560,"Live on WFMU's Three Chord Monte with Joe Belock - Feb 19, 2013",The Party Lights,2/19/2013,8,3736,0,0
13561,"Live at WFMU's Benefit Concert at the Bell House January, 2013",Arrington de Dionyso,1/13/2013,4,2896,0,0
13562,The Remixes Vol. 2,The Custodian of Records,,11,11503,3,0
13563,Live at WFMU's Benefit Concert,Dot Wiggin Band,1/13/2013,34,4897,1,1
13564,Suara Sampah,Alejandro Remeseiro,2/21/2013,6,1304,0,0
13565,Live on WFMU's Three Chord Monte with Joe Belock - Feb 19 2013,The Recordettes,2/19/2013,8,2205,0,0
13573,NATCH 8,Loren Connors and Bill Orcutt,2/22/2013,4,8668,3,0
13582,shut mariposas,yan_g,,1,1498,0,0
13583,O Diabo,Stray,1/31/2011,10,11996,1,0
13584,Coraçãozinho de Satã,Stray,1/31/2013,10,22490,0,0
136,Kohoutek,Celesteville,1/07/2009,12,349,0,0
13602,Solace,The Vainglories,2/11/2013,3,2773,0,0
13604,Burton Music,The Custodian of Records,,20,13017,1,1
13605,Duo,Erick Diego & Federsel,2/22/2013,6,926,0,0
13606,Kerk Drone,Kevin Schuit,2/22/2013,2,878,0,0
13607,Three Diamond Ohms,Bob Meanza,2/23/2013,9,1537,0,1
13618,Tune x De-Tune,Tune x De-Tune,2/24/2013,1,905,0,0
13619,GX Jupitter-Larsen / Arvo Zylo : Xylowave 2012,Spleen Coffin,1/01/2012,2,1265,0,0
1362,Live at WFMU on Joe Belock's Show on 1/6/2003,Dan Melchior,1/06/2003,12,1775,0,0
13628,Crevin,Debmaster,2/25/2013,16,107417,0,0
1363,Live at WFMU on Joe Belock's Show on 11/8/2001,Dan Melchior,11/08/2001,10,2388,3,1
13635,Index 0: Benefit Concert,Praxis,,1,3214,0,0
13638,Introspect,Dmitriy Krotevich,,16,29677,0,0
13640,[EPV_121] portrait,Leedian,2/23/2013,14,3209,0,0
13645,Sacrifice Channel (single),Onyx System,,2,882,0,0
13647,Train Thought,Decade in Exile,,3,2258,0,0
13648,"Cafe OTO, 1 February 2013",Some Truths,,1,420,0,0
13650,BuiLding an EgO,BLEO,5/05/2011,7,1470,0,0
13651,Dr Remix High Five !,Dr. RemiX,2/27/2013,6,6779,0,0
13652,Classwar Karaoke - 0021 Survey,Classwar Karaoke,2/28/2013,111,22423,6,0
13653,FESTIVAL NRMAL: ESCENARIO NEGRO ¿No que no?,ESTÁNDAR,,11,12805,0,0
13654,Kurz-above,Telegraphy,2/28/2013,6,758,0,0
13655,February,Mr. & Mrs. Smith,,9,4514,1,0
13659,Watchers From The Abyss (split w Seal Team 666),MUTWAWA,,8,1807,0,0
13660,Live on WFMU's Three Chord Monte with Joe Belock - Feb 26 2013,Organs,2/26/2013,9,5349,0,0
13661,"Live on WFMU's Cherry Blossom Clinic - May 7, 2011",Personal and the Pizzas,3/07/2011,9,1974,0,0
13662,"Live on WFMU's The Evan ""Funk"" Davies Show 01-30-13",Games,2/28/2013,10,15477,0,0
13663,Live on WFMU's Brian Turner Show 02-26-13,Shit And Shine,2/28/2013,1,730,0,0
13664,Live On WFMU's Distort New Jersey with Deed Runlea 01-30-13,Nuclear Spring,2/28/2013,12,2109,1,0
13665,"Live on WFMU's The Long Rally with Scott McDowell - Feb 1, 2013",Srch Party,1/30/2013,8,3015,0,0
13667,Trolls in Dub,trollhead,11/24/2011,4,14935,1,0
13668,Ill Papa Giraffe,Ill Papa Giraffe,,12,5864,1,1
13669,Moist Rita & Glyptique {single},Post-Materialists,,2,1384,0,0
13670,Bad Night Moon Shadow,Bad Night Moon Shadow,3/01/2013,40,10045,0,0
13671,Junky Tapes,Post-Materialists,,3,1153,0,0
13672,Teenage Gigantizm,Post-Materialists,,7,4847,0,0
13673,First EP,Post-Materialists,,4,693,0,0
13674,I Remember Us Naked {single},Post-Materialists,,1,136,1,0
13675,Mutations EP (Remix),Small Colin,1/02/2013,5,8382,2,0
13676,Rewired,Pandacetamol,2/06/2013,6,5538,0,0
13678,Post-Pop,Post-Materialists,,10,5185,0,0
1368,Live at WFMU on Bethany's Show on 10/2/2005,Paul Metzger,10/02/2005,3,665,3,0
13680,Me Nots (TSPRemix),C-Doc,3/01/2013,2,1111,1,0
13687,Ethnic Profound,DubRaJah,3/04/2013,9,3967,0,0
13688,Curses (2011),YELLOW CHAIR,6/01/2011,7,1180,0,0
13689,Bethesda / Cents (2013),YELLOW CHAIR,2/23/2013,8,1781,0,0
13692,Street Novacane (2013),YELLOW CHAIR,3/03/2013,2,452,0,0
13693,All Those Days To Feel Better,Derek Clegg,,14,7744,1,0
13694,Coma Dives,Nonima,3/04/2013,13,11950,1,0
13695,Guitar Improvisations,Tashi Dorji,5/19/2012,11,6712,1,0
13696,The Inner Peace,Abstract Nostalgic Fractals Systems,3/18/2012,8,4844,0,0
13698,Sad Song // Forest Creatures,No Nature,,2,6824,0,0
13699,Riccardo III,Globoscuro,2/23/2012,8,451,0,0
137,Spirit Duplicator,Celesteville,,8,191,0,0
13700,Wanderer,Possimiste,,1,2752,2,0
13702,Short Stories,Ongaku2,,14,1139,1,0
13703,(none given),UGLY CHILD,3/05/2013,4,5974,0,0
13704,Highest Floor (of the Forest) Pt. II,Bureaucrat & The Conspirators,,5,3033,0,0
13705,INGWAZ,Various Artists (Enough Records),3/06/2013,15,6393,0,0
13707,12 O' Clock,MrJuan,,7,95339,6,1
13708,Live At Blues Alley,U.S. Army Blues,1/20/2010,22,258500,16,1
13709,Movie On The Moon,Obsibilo,10/10/2006,4,131138,4,1
13710,Aquatic Ape Hypothesis,Milkshake Daddy,,10,71788,1,0
13711,Ravel,Felipe Sarro,,15,79892,3,0
13713,A Million Ways,1in10/Varia,1/31/2012,6,4813,0,0
13714,"Live on WFMU's My Castle of Quiet, 12.21.2012",IDES,,6,1734,0,0
13715,Battleship Potemkin,Various Artists [Apskaft],,16,36029,0,0
13716,Eastward,Hudson,10/01/2010,12,16257,3,0
13717,Lights,Brock Tyler,12/12/2012,6,8378,3,1
13718,[EPV_122] soleil,tomonari nozaki,3/04/2013,4,6879,1,0
13719,END,Blue Stork,11/08/2012,11,5808,0,0
13720,Live at the 2013 Golden Fest,Balkan Fields,1/12/2013,6,1745,0,0
13722,Rodopted,Band of Mad Women,,9,5115,1,0
13723,Youth & Punx,Damage it,12/20/2011,7,2090,0,0
13725,Radio Monks AM,Nova Express,8/26/2012,1,870,0,0
13726,Я блюю каждый день,Damage it,10/15/2010,5,788,0,0
13727,Tape Productions,Small Colin,3/06/2013,11,62297,2,0
13728,Vol. I Self Obsessed Cover,Sans Nom,,7,12226,3,1
13729,Satellite Hive:RMX,Mitoma,3/10/2013,13,5899,0,0
13730,Landscapes,Edgeist,12/08/2011,5,6831,0,0
13733,NP50th Pony Pack,Noise Problems Selections,,8,1166,0,0
13734,NP50th New YX,Noise Problems Selections,3/11/2011,8,1656,0,0
13735,NP50th Katadreuffe,Noise Problems Selections,3/11/2011,8,505,0,0
13736,NP50th The Secret Love Parade,Noise Problems Selections,,8,3570,0,0
13739,Endpieces,Mons Jacet,11/04/2011,14,9162,1,1
13741,Delusion,Ifang,3/12/2013,3,753,0,0
13742,Roughly Human,Plastic Surgery Icon,3/12/2013,8,3529,1,0
13743,Little Boy,Mabafu,3/12/2013,6,6907,1,0
13744,Fish Fingers,Cosmic Analog Ensemble,1/09/2013,31,55252,2,0
13746,Isip [Stateslaver Edition],Pulsipher,10/05/2011,6,755,0,0
13748,Groundwork,Melvyn Poore,,1,2558,0,0
13749,The Exploding Piano,Kathleen Supové,,1,3140,0,0
1375,Live at WFMU on Scott's Show on 5/26/2000,Mink Lungs,5/26/2000,6,1697,0,0
13750,The Embassy Sessions VOL.1,Chuck Bettis/Tim DeWit/Mike Sebastian,6/01/1998,2,1441,0,0
13753,Kuiper Belt [LCL15],Droict,3/12/2013,8,5406,1,0
13754,Live at the Bell House,The Relatives,1/13/2013,14,22936,6,0
13756,Jackin4Beats,AWOL,4/01/2012,11,4995,0,0
13757,Small Trips In The City Of The Old Man,Fried Moura,10/06/2011,17,12131,0,0
13760,Live @ CKUT,Jerusalem In My Heart,,4,2933,0,0
13761,Live at the 2013 Golden Festival,Brazda,,16,1518,1,0
13762,Live at the 2013 Golden Festival,Nikolay Kolev,,10,1836,2,0
13763,Live at the 2013 Golden Festival,Raklorom,,8,1281,1,0
13764,Live at the 2013 Golden Festival,Lyuti Chushki,,10,1005,1,0
13765,Live at St. Mary's College of Maryland,The Undynamic Pop Experiment,,10,8199,0,0
13766,Empty Rooms,A. P. Vague,,9,2984,0,0
13767,Empty Rooms vol. 2,A. P. Vague,,9,7253,0,0
13771,Try For Next Stage Free,Amitron_7,9/08/2011,12,16739,0,0
13772,Karelski Beat,pawspaws,3/14/2013,5,3726,1,0
13773,Forte,Maya Solovéy,,14,2291,2,0
13783,Kurz-above (liveset),Telegraphy,3/15/2013,1,166,0,0
13785,WHNZ​:​54​:​ORTA,Sindre Bjerga,3/16/2013,1,997,0,0
13786,Onward&Upward,junior85,3/15/2013,8,1883,1,0
13790,Umbra,Vate,3/15/2013,14,5068,0,0
13791,Out of Step,Spuntic,8/27/2011,6,3403,0,0
13792,Art Of Anatomy,Mandy Mozart Feat. Jiin Ko,3/14/2013,9,16051,0,1
13793,Crime Scene,Jahzzar,,6,54522,4,2
13794,WHNZ​:​55​:​UNEAK,Sindre Bjerga,3/16/2013,1,198,0,0
13795,Antenna Theory,Radiomaniac,3/17/2013,9,7205,0,0
13796,10 Yrs Of Wilderness Vol 1,S.J. Mellia,,22,2889,0,0
13798,Half Day Half Minute,Sci Fi Industries,8/25/2011,12,4892,1,0
13799,Space of Brain (Single),Vi-Fi,3/18/2013,2,1191,0,0
13806,Bruxelles,Victor Valentine,,2,641,0,0
13807,10 Yrs Of Wilderness Vol 2,S.J. Mellia,,22,735,0,0
13808,"Live on WFMU's Distort Jersey City with Deed Runlea - Feb 20, 2013",Altered Boys,2/20/2013,10,2751,1,0
13809,"Live on Distort Jersey City with Deed Runlea - Mar 20, 2013",CREEM,3/20/2013,8,2322,0,0
13810,"Live on WFMU's Cherry Blossom Clinic with Terre T, - Dec 17, 2011",Reigning Sound,12/17/2011,5,3281,0,0
13811,"Live on WFMU's Distort Jersey City with Deed Runlea: Feb 6, 2013",DJ Dog Dick,2/06/2013,4,1515,0,0
13812,Live at the 2013 Golden Festival,Supruli,1/12/2013,4,1519,0,0
13813,"Live on WFMU's Distort Jersey City with Deed Runlea: Feb 13, 2013",Blessed State,2/13/2013,6,752,0,0
13814,Live at the 2013 Golden Festival,Zikrayat,1/12/2013,3,11349,1,0
13816,Live at the 2013 Golden Festival,Black Sea Hotel,,9,3699,2,1
13817,Live at the 2013 Golden Festival,Yale Women's Slavic Chorus,,5,3600,1,1
13819,Apparatus for Controlling the Mechanism of Floating Vessels,The Fucked Up Beat,,13,7850,1,0
13822,Старение,Анатолий Никулин,3/22/2013,31,1310,0,0
13824,Live at the 2013 Golden Festival,Gogofski,1/12/2013,6,4073,1,0
13825,Live at the 2013 Golden Festival,Rozsa has become... Madárka,,10,31787,0,1
13826,Live at the 2013 Golden Festival,Guignol Band,,5,13686,0,0
13827,Live at the 2013 Golden Festival,Zlatni Makedoncinja,1/12/2013,5,69491,0,0
13828,Only Silence (2009),Los Llamarada,,8,1466,0,0
13829,Delirium,Ostin,8/06/2011,9,16009,1,0
13830,Autour de la Lune,Massimo Ruberti,11/01/2010,16,4874,1,0
13833,sêp,Tashi Dorji,,7,719,0,0
13836,a cosmic Cheshire cat.,Glass Boy,,5,5269,0,0
13837,Little Bumble,Origami Repetika,3/24/2013,4,133290,0,1
13838,[BK-K/004] 夏の終わり,sansuiP,8/26/2010,4,5743,0,0
13839,ODD NUMBERS,UGLY CHILD,3/24/2013,3,1115,1,0
13840,No Love Lost,Drill Folly,3/18/2013,8,2569,0,0
13841,Heads In Dust,Hollow Press,3/18/2013,19,2190,0,0
13842,Ice To Vapor,Jenny Dalton remixed by Lee Rosevere,8/08/2009,4,1659,0,0
13843,Informal Definition,.crk,7/08/2011,5,8489,1,0
13844,Ascension's Clap,Base Cleft,3/25/2013,13,4533,0,0
13847,The Oddessy And The Discovery,Trans Atlantic Rage,3/25/2013,1,1786,1,0
13848,Noise Pop Shorts,Clapton Girls Technology College,3/25/2013,6,6621,0,0
13849,Championnat Du Monde,Gregoire Fiaux,,6,2417,0,0
13850,Lost Unfinished Thrown Away and Recovered,Asthmatic Astronaut,,9,75058,0,0
13851,Cellophane Alice,Viscera[e],1/31/2010,9,5920,0,0
13852,soothing calming and better for you,Buildings and Mountains,,1,3012,1,2
13853,87 Dreams of a Sociopath,Bryan Lewis Saunders,1/30/2010,88,26731,0,1
13854,SIDE IN B MAJOR,SAM EGAN,,9,7325,0,0
13855,The Broken Needle EP,Lazer Boy,,15,3826,1,0
13856,10th Anniversary Album,Various Artists [UpitUp Records],3/21/2013,12,22086,3,0
13857,Mala Cabra,Prrose Sélavy & Zaro Ostrich Lunch,3/27/2013,1,489,0,0
13859,"Franz Danzi: Wind Quintet Opus 67, Nos. 2-3",Soni Ventorum Wind Quintet,,8,121190,8,1
13860,Именины Хармса,Cyber Ra,3/27/2013,4,3316,0,0
13861,WHNZ​:​56​:​EZZIVULATION,Fritz Welch,3/28/2013,6,1070,0,0
13862,"Live on CKUT's Montreal Sessions March 26, 2013",Nick Kuepfer,,1,1255,1,0
13863,"Live at WFMU on Three Chord Monte with Joe Belock - March 26, 2013",The Above,3/26/2013,10,3117,0,0
13865,"Live on WFMU's The Evan ""Funk"" Davies Show - March 27, 2013",Jacco Gardner,,9,6970,1,0
13867,"Live on WFMU's Three Chord Monte with Joe Belock - February 05, 2013",Lee Bains III And The Glory Fires,3/28/2013,6,2412,0,0
13868,"""Shade""",Nicholas Waeghe,,1,1125,0,0
13872,Ghostly Existance And Sick Teenage Dreams,pawspaws,3/29/2013,9,3731,0,0
13873,Live at Kobe,zVeep,3/29/2013,4,678,0,0
13874,Old Norse Mara,"Ak'chamel, The Giver of Illness",3/10/2013,11,6516,1,1
13875,Change EP,Tactus,,4,17473,0,0
13878,Gift Economy,Silk Statue,12/13/2012,9,1038,0,0
13880,Elsje Bollen,2SCD & Some Asian Females Bodybuilders,3/30/2013,11,820,1,0
13881,Informality,Kosta T,3/31/2013,16,9976,2,0
13882,Thisistar,Tardiss,3/29/2013,11,6764,0,0
13883,Snapshots,Anchortell,4/01/2013,5,1620,1,0
13884,Lay Dead Darling,"Tote Stadt, Mourmansk150 and Hinyouki",3/31/2013,8,606,0,0
13887,On the Real,Flex Vector,10/04/2013,2,4019,0,0
13888,The Killbots Are Coming!,Flex Vector,3/03/2012,1,15799,1,0
13889,5-Exaltations,Kosta T,4/01/2013,5,22712,6,2
13891,Strictly Improv Live,Slackwaves,4/01/2013,6,30475,0,0
13892,mróz,(a is to b),,4,9816,3,0
13893,Rouille,Zreen Toyz,4/01/2013,3,690,0,0
13894,United Consumer Fuckers / Prepare For Revolution,Unknown Artist,8/14/2011,15,26038,0,0
13900,#002#,Salsif Bromen,4/02/2013,1,550,0,0
13901,RePot,Noise Boletus,4/02/2013,5,1531,0,0
13902,March,Mr. & Mrs. Smith,,9,7898,1,0
13903,Cyclops,Lee Maddeford,,16,72962,1,1
13904,Midwinter,Maya Solovéy,,8,4060,1,0
13905,HSITIDITT: A Collection of Unriginals,U Can Unlearn Guitar,11/01/2013,10,29372,1,0
13906,Under the Lamp,E. Ryan Goodman,9/01/2008,21,52332,1,0
13909,"Songs about life, love and the devils dog, Ralf",Lee Maddeford,1/01/1995,16,62108,3,0
13910,Duets,Podington Bear,4/03/2013,13,34473,3,0
13911,Solo Instruments,Podington Bear,4/03/2013,21,310124,6,0
13912,The Global Marketplace,Bureaucrat & The Conspirators,4/03/2013,1,1076,0,0
13913,1.17.10.: Live Together.,The Agrarians,4/03/2013,5,4054,0,0
13914,Backbeat,Podington Bear,4/07/2013,16,103770,1,0
13915,Background,Podington Bear,4/09/2013,35,386386,7,1
13916,Building,Podington Bear,,8,37882,1,0
13918,Driving,Podington Bear,,31,340058,2,0
13919,Equatorial,Podington Bear,4/11/2013,13,169812,2,0
13921,Grit,Podington Bear,,18,96148,3,0
13923,Inspiring,Podington Bear,,15,355006,9,2
13928,Joyful,Podington Bear,,13,93118,1,0
13929,"Marimba, Vibraphone, Chimes & Bells",Podington Bear,4/08/2013,13,60929,4,0
13930,Panoramic / Ambient,Podington Bear,4/04/2013,25,271279,11,0
13931,Party,Podington Bear,,17,103485,0,0
13932,Playful,Podington Bear,,36,338156,6,0
13933,Positive,Podington Bear,4/08/2013,13,56729,2,0
13935,Reflective,Podington Bear,4/04/2013,18,64466,1,1
13936,Rhythm and Strings,Podington Bear,,16,138453,4,0
13938,Strummed,Podington Bear,5/06/2013,6,100780,9,0
13939,Tender,Podington Bear,4/30/2013,25,377713,7,0
13940,Thoughtful,Podington Bear,4/22/2013,11,164051,5,0
13941,Upbeat,Podington Bear,,9,382427,8,1
13942,Woodwinds,Podington Bear,,10,59207,3,0
13943,Mass Merge,Sound Spread,4/04/2013,5,570,0,0
13944,Anime EP,The Antti Jädertpolm Quartet,5/31/2011,7,19234,2,0
13945,Shapes and Cycles,Sound Spread,4/04/2013,10,1507,1,0
13946,GARGANTUA: An Excessive Entertainment - REMIXES,Ergo Phizmiz,,9,9857,0,0
13947,[50+1] An Electronic Swindle,Pavillon36 Recordings,12/14/2010,36,47241,0,0
13948,Field-Recordings from GARGANTUA tour,The Travelling Mongoose,,12,3083,0,0
13950,"Live on WFMU's Liz Berg Show - April 1, 2013",Gel Set,4/04/2013,6,2133,0,0
13951,Song Singles 1,Lee Maddeford,,17,21356,4,0
13952,Live on The Modern World with DJ Trouble - April 2013,Lonnie Holley,4/02/2013,21,18929,7,2
13954,"Live on WFMU with Irwin - April 3, 2013",Jenny O.,4/03/2013,9,5176,1,0
13955,Mono Frito,OsO El roTo,,10,1395,0,0
13956,Five Dollar Medicine,Linden Killam,4/03/2013,7,5053,0,0
13958,"Live on WFMU's Transpacific Sound Paradise with Rob Weisberg - March 30, 2013",Mavrothi Kontanis - Mild Mannered Rebel,4/04/2013,4,2393,0,0
13959,Detaching Realities Vol.3,Jared C. Balogh,4/05/2013,11,12711,0,0
13960,Curious,Podington Bear,,34,247535,2,1
13961,Minute Mad[e],Jaan Patterson,4/05/2013,40,7490,1,1
13962,Circuits Imprimés vol. 01,Pavillon36 Recordings,10/15/2012,12,9839,1,0
13964,Revitalize Music Contest,Revitalize Music Contest,4/12/2013,36,59807,1,1
13965,2002 Selection.,jonas the plugexpert,12/31/2002,12,3216,0,0
13966,2001 Selection.,jonas the plugexpert,12/31/2001,60,2887,0,0
13967,Elements 001-012,Anthony Donovan,4/06/2013,12,1117,1,2
13968,Mann ist Mann,BOPD,12/09/2012,1,7799,2,0
13969,94'-95' Protracker Selection.,Richard Jonas,12/31/1995,15,5950,0,0
13970,Dertien,jonas the plugexpert,12/28/2011,13,390,0,0
13971,Masker I,jonas the plugexpert,6/13/2011,11,6565,0,0
13972,Celebrate,TIGERBERRY,11/23/2012,1,898,0,0
13973,Masker II,jonas the plugexpert,6/13/2011,24,4803,0,0
13974,Believe,TIGERBERRY,,1,593,0,0
13975,Queen,TIGERBERRY,2/05/2013,1,764,0,0
13976,Masker III,Richard Jonas,6/13/2011,18,5722,0,0
13977,Stekkerspel,Richard Jonas,7/06/2008,9,6356,0,0
13978,Ondervlak,jonas the plugexpert,6/07/2010,24,1313,0,0
13980,Pindarotsjes,Jonas,2/12/2012,19,68379,0,0
13981,Circuits Imprimés vol. 02,Pavillon36 Recordings,1/02/2013,25,29453,2,1
13982,Segment I,jonas the plugexpert,12/19/2011,7,2293,0,0
13983,Kosmoskalevala,Janne Nummela,4/07/2013,26,10540,2,0
13984,Napoleonic Wars,krackatoa,4/23/2009,2,6463,0,0
13985,nombradía pt1: en desuso,román ramón,4/07/2013,6,877,0,0
13986,fifth of 3,enclosure,4/07/2013,14,5018,0,0
13987,Duets,Slackwaves,4/08/2013,3,28925,0,0
13988,Epidemic Mind,Vladimír Hirsch,4/08/2013,6,2288,2,0
13989,Scam b/w Press Dumps,Blanche Blanche Blanche,1/16/2013,2,2314,1,0
13991,Subconscious rollercoaster,Salakapakka Sound System,,2,4303,0,0
13992,Elvis Herod's Pork Belly Rumble,Elvis Herod,,5,6985,1,0
13993,Songs for Music,Bruce Hart,4/09/2013,12,2998,1,0
13994,Jenkins,Glass Boy,4/09/2013,10,11215,1,0
13997,Circuits Imprimés vol. 03,Pavillon36 Recordings,2/10/2013,22,9419,0,0
13998,Live on Noise from Neville 1985,Throwing Muses,1/26/1985,8,13034,1,1
13999,SADITREVNiSAIEHCLOcIMEsSAUd,dUASsEMIcOLCHEIASiNVERTIDAS,5/11/2011,5,5080,1,0
140,Sing Like Birds,Celesteville,1/08/2009,12,1420,0,0
14001,"netBloc Vol. 42: Life, The Universe & Everything",netBloc Artists,3/29/2013,11,15833,4,0
14002,Live on WFMU's The Long Rally with Scott McDowell,Ashley Paul,4/10/2013,5,1207,0,3
14003,AmeriKan Idle B/W Shadow of Thought,The Impossebulls,4/02/2013,7,2488,1,0
14004,"Live on WFMU's Airborne Event - April 1, 2013",Thee Open Sex,4/10/2013,4,1963,1,0
14005,"Live on WFMU's Three Chord Monte with Joe Belock - April 9, 2013",Allah-Las,4/10/2013,6,7272,5,0
14006,Esc.rec.36,Jorg,4/11/2013,16,17475,0,0
14008,The Nearest Door,Robin Grey,,3,4094,1,0
14009,Strangers With Shoes,Robin Grey,,1,2129,0,0
14010,Instrumentals,Robin Grey,,3,55055,1,0
14012,Navigator,Roach Davies And The Fleas,,5,10122,1,0
14013,"Live on WFMU's Distort Jersey City with Deed Runlea - April 3, 2013",Container,4/03/2013,7,6017,1,0
14015,"Live on WFMU with Irene Trudel - February 25, 2013",Robyn Hitchcock,2/25/2013,3,3204,0,0
14016,"Live at WFMU with Irene Trudel - March 25, 2013",A Hawk and a Hacksaw,3/25/2013,4,8366,4,0
14017,Junpei,Candlegravity,4/11/2013,8,90777,4,2
14018,Redkosh,Nebulo,4/01/2013,6,1549,0,0
14019,World Today,Herbata,4/10/2013,4,5000,0,0
14020,Die Nachbarn,Jaan Patterson & Anthony Donovan,4/12/2013,1,580,0,0
14022,Punishing Moral Code EP,THF Drenching,,6,2032,0,0
14023,Ergo Protagonist,Jaan Patterson,4/13/2013,1,1357,0,0
14025,Perception Of Light,Litmus,5/03/2011,12,3084,0,0
14026,Magic + Omega,Varia,4/23/2011,9,48652,4,0
14028,Degeneration,Inside the Mind,10/13/2012,9,2481,0,0
14030,SPLT,Inside the Mind and Riverhorse,12/15/2012,13,2923,0,0
14031,Lightframe Loretta,Illocanblo,4/14/2013,14,10003,0,0
14032,INEVITABLE WAR,C.H.E.R.N.O.B.Y.L.,8/25/2012,11,2933,0,0
14038,Long White Cloud,krackatoa,4/16/2013,0,72275,0,0
14039,WHNZ:57:WAMAWA,Keijo,4/12/2013,7,11941,0,0
14040,Archives 2,Pornophonik,4/15/2013,25,5178,0,0
14041,Made by History (Decade One: 2000-2010),The Impossebulls,4/16/2013,11,5358,1,0
14042,Birth In Carpathia,AVOIDANT,4/15/2011,5,6146,1,0
14044,Red One,"If, Bwana",3/01/2013,5,4448,0,0
14045,Drums & Drones,Brian Chase,3/05/2013,1,2635,0,0
14046,Music,Lou Cohen,3/01/2013,2,2232,0,0
14050,Sketches,Jahzzar,,15,183993,7,2
14051,Make Memories,Foot Village,3/13/2013,1,920,0,0
14054,Between Green,Spuntic,4/14/2011,10,6901,1,0
14055,The Daizy Factory,Daizy,4/01/2011,12,2870,1,0
14056,"Live on WFMU's Distort Jersey City with Deed Runlea - April 17, 2013",Ugly Parts,2/26/2013,9,1529,0,0
14057,Fields of Ohio,Fields Ohio,4/05/2013,10,6238,2,1
14058,"Live on WFMU's 100% Whatever with Mary Wing - March 21, 2013",Mice Parade,3/21/2013,7,3336,0,0
14059,"Live on WFMU's Distort Jersey City with Deed Runlea - April 10, 2013",Pharmakon,4/10/2013,2,1461,0,0
